atom_type	size	hits	expected	rf	rf_low	rf_high	type	alpha_min	alpha_max	h_min	h_max	ligand_atom_type	SMARTS	SMARTS_index	interaction_types
C_pi_don	1117	0.0	2.3334765264646684	0.0	0.0	0.0	-	0	180	2.0	2.5	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	desolvation;hydrophobic;pi
C_pi_don	1117	0.0	2.578823682598812	0.0	0.0	0.0	-	0	180	2.5	3.0	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	desolvation;hydrophobic;pi
C_pi_don	1117	12.0	14.894853653425283	0.8056473919930344	0.4002723706003522	1.2409999593824332	0	0	180	3.0	3.5	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	desolvation;hydrophobic;pi
C_pi_don	1117	4.0	6.561786254874381	0.609590109252435	0.1461910054438783	1.2578212635165844	0	0	180	3.5	4.0	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	desolvation;hydrophobic;pi
N_pi_don_pos	1094	12.0	15.795614282582182	0.759704547434562	0.2939068701489937	1.355745297630302	0	0	180	0.0	0.5	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	multipolar;desolvation;pi;hbond_classic
N_pi_don_pos	1094	2.0	10.945744602213251	0.1827194103903717	0.0	0.4970792848823651	-	0	180	0.5	1.0	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	multipolar;desolvation;pi;hbond_classic
N_pi_don_pos	1094	5.0	9.687937117539596	0.5161057446324372	0.1179120411794041	0.9649979601245756	-	0	180	1.0	1.5	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	multipolar;desolvation;pi;hbond_classic
N_pi_don_pos	1094	0.0	7.431890840502612	0.0	0.0	0.0	-	0	180	1.5	2.0	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	multipolar;desolvation;pi
N_pi_don_pos	1094	3.0	5.2893172554861545	0.5671809526812478	0.0	1.3883663840587366	0	0	180	2.0	2.5	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	multipolar;desolvation;pi
N_pi_don_pos	1094	7.0	7.698479657307905	0.9092704419053882	0.3976647525533123	1.5723035344416545	0	0	180	2.5	3.0	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	multipolar;desolvation;pi
N_pi_don_pos	1094	39.0	17.89828703681026	2.1789794699230827	1.6167746552778872	2.7826104264395983	+	0	180	3.0	3.5	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	multipolar;desolvation;pi
N_pi_don_pos	1094	15.0	9.45241266552544	1.5868964391184015	0.8878052568641677	2.30481574948353	0	0	180	3.5	4.0	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	multipolar;desolvation;pi
O_pi_acc_neg	853	10.0	26.489761186081672	0.3775043470476521	0.10762609628526	0.667579123333782	-	0	180	0.0	0.5	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	electrostatic_repulsion;desolvation;pi
O_pi_acc_neg	853	5.0	24.64977322369656	0.2028416227048025	0.0374266268318185	0.4625079860190528	-	0	180	0.5	1.0	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	electrostatic_repulsion;desolvation;pi
O_pi_acc_neg	853	3.0	21.11662509226204	0.1420681565776966	0.0	0.3066065235885518	-	0	180	1.0	1.5	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	electrostatic_repulsion;desolvation;pi
O_pi_acc_neg	853	2.0	14.998191298618776	0.1333494126177858	0.0	0.3419849983062236	-	0	180	1.5	2.0	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	electrostatic_repulsion;desolvation;pi
O_pi_acc_neg	853	2.0	12.708191609152566	0.1573788042792477	0.0	0.3968597752674792	-	0	180	2.0	2.5	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	electrostatic_repulsion;desolvation;pi
O_pi_acc_neg	853	2.0	13.620464670264129	0.1468378684881693	0.0	0.3815353720079776	-	0	180	2.5	3.0	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	electrostatic_repulsion;desolvation;pi
O_pi_acc_neg	853	6.0	9.67101090930886	0.6204108398042114	0.1798693204980686	1.218381132802562	0	0	180	3.0	3.5	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	electrostatic_repulsion;desolvation;pi
O_pi_acc_neg	853	1.0	1.3736732424490503	0.7279751611213976	0.0	2.5902691529629007	0	0	180	3.5	4.0	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	electrostatic_repulsion;desolvation;pi
O_pi_mix	1114	7.0	3.5500598120179188	1.971797764168112	0.6423597567177605	3.342594708423139	0	0	180	0.0	0.5	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	desolvation
O_pi_mix	1114	3.0	2.8289196034058364	1.0604755244327884	0.0	2.2645985601729186	0	0	180	0.5	1.0	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	desolvation
O_pi_mix	1114	8.0	2.6678124319400807	2.9987115676577973	1.0544728307787246	4.964352186604769	+	0	180	1.0	1.5	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	desolvation
O_pi_mix	1114	4.0	1.943436617470046	2.0582096498764004	0.4225585978673366	4.397337004307265	0	0	180	1.5	2.0	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	desolvation
O_pi_mix	1114	1.0	2.159395709820596	0.4630925195656152	0.0	1.5198604448839237	0	0	180	2.0	2.5	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	desolvation
O_pi_mix	1114	3.0	4.041365299538319	0.7423233926274164	0.0	1.9958749049814664	0	0	180	2.5	3.0	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	desolvation
O_pi_mix	1114	2.0	6.277985893913825	0.3185735096886557	0.0	0.8645655937703851	-	0	180	3.0	3.5	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	desolvation
O_pi_mix	1114	0.0	1.1797069499191992	0.0	0.0	0.0	-	0	180	3.5	4.0	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	desolvation
N_pi_arom_don	1128	6.0	4.404924698981505	1.3621118202967928	0.2911496090170596	2.432299068599004	0	0	180	0.0	0.5	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	desolvation;electrostatic_repulsion;pi;hbond_classic
N_pi_arom_don	1128	2.0	1.9335342526821413	1.0343752624116482	0.0	2.551520800549841	0	0	180	0.5	1.0	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	desolvation;electrostatic_repulsion;pi;hbond_classic
N_pi_arom_don	1128	1.0	2.0203154430844004	0.4949722101184889	0.0	1.4006835832523206	0	0	180	1.0	1.5	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	desolvation;electrostatic_repulsion;pi;hbond_classic
N_pi_arom_don	1128	0.0	1.512801525779616	0.0	0.0	0.0	-	0	180	1.5	2.0	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	desolvation;hydrophobic;pi;electrostatic_repulsion
N_pi_arom_don	1128	0.0	1.958712699614112	0.0	0.0	0.0	-	0	180	2.0	2.5	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	desolvation;hydrophobic;pi;electrostatic_repulsion
N_pi_arom_don	1128	0.0	1.3927864236597287	0.0	0.0	0.0	-	0	180	2.5	3.0	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	desolvation;hydrophobic;pi;electrostatic_repulsion
N_pi_arom_don	1128	6.0	6.028540973284342	0.9952656914150834	0.3595058418334792	1.8194492771022883	0	0	180	3.0	3.5	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	desolvation;hydrophobic;pi;electrostatic_repulsion
N_pi_arom_don	1128	2.0	2.131721389814333	0.938208909267545	0.0	2.2013769954733924	0	0	180	3.5	4.0	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	desolvation;hydrophobic;pi;electrostatic_repulsion
C_pi_phenyl	788	26.0	18.397902850269247	1.413204548996708	0.8747324024805977	1.98843792176058	0	0	180	0.0	0.5	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	desolvation;hydrophobic;pi
C_pi_phenyl	788	18.0	17.669587821133675	1.0186994842330808	0.570115937750065	1.5213580575120822	0	0	180	0.5	1.0	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	desolvation;hydrophobic;pi
C_pi_phenyl	788	28.0	24.51221672405708	1.142287550538826	0.7427696545217517	1.5992423551414263	0	0	180	1.0	1.5	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	desolvation;hydrophobic;pi
C_pi_phenyl	788	37.0	25.36501438604651	1.4587021097986834	1.0031217022258712	1.8478286257450405	+	0	180	1.5	2.0	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	desolvation;hydrophobic;pi
C_pi_phenyl	788	37.0	29.511295602290645	1.2537572222728195	0.8367899235198347	1.7223940621399652	0	0	180	2.0	2.5	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	desolvation;hydrophobic;pi
C_pi_phenyl	788	51.0	42.9547131753142	1.1872969513694571	0.9088319572617408	1.482658612946217	0	0	180	2.5	3.0	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	electrostatic_repulsion;hydrophobic;desolvation;pi
C_pi_phenyl	788	234.0	180.87842555742463	1.2936866255821675	1.0970684535397648	1.4852941609326082	+	0	180	3.0	3.5	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	electrostatic_repulsion;hydrophobic;desolvation;pi
C_pi_phenyl	788	137.0	122.42584083141767	1.1190447953602471	0.9025487734427488	1.3328135506849097	0	0	180	3.5	4.0	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	electrostatic_repulsion;hydrophobic;desolvation;pi
N_pi_amide_don	719	262.0	56.90377326059191	4.604264093352229	4.142065561984576	5.082645407478693	+	0	180	0.0	0.5	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	desolvation;electrostatic_repulsion;pi;hbond_classic
N_pi_amide_don	719	129.0	34.229272236946066	3.76870414033405	3.247816594953787	4.26253537122262	+	0	180	0.5	1.0	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	desolvation;electrostatic_repulsion;pi;hbond_classic
N_pi_amide_don	719	44.0	17.359042849389787	2.534701963797889	1.9613185176135013	3.215548488666204	+	0	180	1.0	1.5	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	desolvation;electrostatic_repulsion;pi;hbond_classic
N_pi_amide_don	719	21.0	13.717359480633576	1.5309068796839649	0.9698484031629444	2.18828965298122	0	0	180	1.5	2.0	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	desolvation;hydrophobic;pi;electrostatic_repulsion
N_pi_amide_don	719	7.0	18.38187241545236	0.3808099546004676	0.1146295831605318	0.6502282542794527	-	0	180	2.0	2.5	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	desolvation;hydrophobic;pi;electrostatic_repulsion
N_pi_amide_don	719	5.0	23.913479071660493	0.2090871004179992	0.0471583701397408	0.388947206889751	-	0	180	2.5	3.0	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	desolvation;hydrophobic;pi;electrostatic_repulsion
N_pi_amide_don	719	17.0	46.49639216049417	0.3656197655362196	0.1729987651313764	0.5624770650548316	-	0	180	3.0	3.5	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	desolvation;hydrophobic;pi;electrostatic_repulsion
N_pi_amide_don	719	4.0	22.760574663829416	0.1757424871330998	0.041011528986388	0.3514854948166574	-	0	180	3.5	4.0	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	desolvation;hydrophobic;pi;electrostatic_repulsion
C_pi_pos	1189	0.0	0.0				?	0	180	0.0	0.5	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	
C_pi_pos	1189	0.0	0.0				?	0	180	0.5	1.0	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	
C_pi_pos	1189	0.0	0.0				?	0	180	1.0	1.5	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	
C_pi_pos	1189	0.0	0.0				?	0	180	1.5	2.0	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	
C_pi_pos	1189	0.0	0.2217967653072675	0.0	0.0		0	0	180	2.0	2.5	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	multipolar;desolvation;pi
C_pi_pos	1189	2.0	0.9658383862869516	2.070739813612873	0.0	5.770759048722244	0	0	180	2.5	3.0	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	multipolar;desolvation;pi
C_pi_pos	1189	18.0	7.7870809782444175	2.311520844625667	1.4958806758076575	3.1061997824352754	+	0	180	3.0	3.5	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	multipolar;desolvation;pi
C_pi_pos	1189	7.0	5.752597287835887	1.2168416542562086	0.4932320202906695	2.053269733025165	0	0	180	3.5	4.0	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	multipolar;desolvation;pi
C_pi_neg	1040	1.0	1.964022731324409	0.5091590764459559	0.0	1.6913652966562476	0	0	180	0.0	0.5	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	desolvation;pi
C_pi_neg	1040	0.0	0.854656403210962	0.0	0.0	0.0	-	0	180	0.5	1.0	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	desolvation;pi
C_pi_neg	1040	0.0	2.523624861146237	0.0	0.0	0.0	-	0	180	1.0	1.5	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	desolvation;pi
C_pi_neg	1040	0.0	2.441205585106994	0.0	0.0	0.0	-	0	180	1.5	2.0	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	desolvation;electrostatic_repulsion;pi
C_pi_neg	1040	1.0	3.183498572781468	0.3141198204233168	0.0	0.8920636516049614	-	0	180	2.0	2.5	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	desolvation;electrostatic_repulsion;pi
C_pi_neg	1040	0.0	5.889185734735571	0.0	0.0	0.0	-	0	180	2.5	3.0	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	electrostatic_repulsion;desolvation;pi
C_pi_neg	1040	8.0	10.056691984103493	0.7954902081763582	0.2709320968669463	1.4083484630037868	0	0	180	3.0	3.5	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	electrostatic_repulsion;desolvation;pi
C_pi_neg	1040	6.0	6.111267448045692	0.9817930651879302	0.3422040675757088	1.853996231837932	0	0	180	3.5	4.0	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	electrostatic_repulsion;desolvation;pi
O_pi_acc	720	23.0	40.62157893992181	0.5662015263861694	0.3343287367153599	0.7727402923340061	-	0	180	0.0	0.5	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	electrostatic_repulsion;desolvation;pi
O_pi_acc	720	18.0	37.58817658479445	0.4788739873931937	0.2677534096828624	0.7268401169514961	-	0	180	0.5	1.0	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	electrostatic_repulsion;desolvation;pi
O_pi_acc	720	12.0	32.76110387097063	0.3662880239708013	0.1803165884847773	0.5775220854902338	-	0	180	1.0	1.5	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	electrostatic_repulsion;desolvation;pi
O_pi_acc	720	15.0	36.5409062815456	0.4104988498212348	0.2285537369934406	0.627003065428146	-	0	180	1.5	2.0	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	electrostatic_repulsion;hydrophobic;desolvation;pi
O_pi_acc	720	7.0	29.375083848819457	0.2382971921382726	0.0732782432004922	0.4104561136969284	-	0	180	2.0	2.5	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	electrostatic_repulsion;hydrophobic;desolvation;pi
O_pi_acc	720	16.0	29.709244013454683	0.5385529161480495	0.3098859532748734	0.7848870823526374	-	0	180	2.5	3.0	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	electrostatic_repulsion;hydrophobic;desolvation;pi
O_pi_acc	720	16.0	36.96132292164001	0.4328849385050654	0.2274887834270163	0.654113856999857	-	0	180	3.0	3.5	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	electrostatic_repulsion;hydrophobic;desolvation;pi
O_pi_acc	720	1.0	9.106866833785745	0.1098072496558399	0.0	0.3796362171251037	-	0	180	3.5	4.0	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	electrostatic_repulsion;hydrophobic;desolvation;pi
C_pi_carbonyl	1512	1.0	0.3660248731550002	2.732054768246668	0.0		0	0	180	0.0	0.5	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	desolvation;electrostatic_repulsion
C_pi_carbonyl	1512	0.0	0.5571273543583877	0.0	0.0		0	0	180	0.5	1.0	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	desolvation;electrostatic_repulsion
C_pi_carbonyl	1512	1.0	0.4697295990591347	2.1288843666717905	0.0	8.483173480086005	0	0	180	1.0	1.5	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	desolvation;electrostatic_repulsion
C_pi_carbonyl	1512	1.0	0.6195194768187106	1.6141542557065225	0.0	5.105783658604106	0	0	180	1.5	2.0	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	desolvation;electrostatic_repulsion
C_pi_carbonyl	1512	5.0	6.827366764625984	0.7323467703399276	0.1611106170262269	1.316992493892496	0	0	180	2.0	2.5	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	desolvation;electrostatic_repulsion
C_pi_carbonyl	1512	25.0	29.573992731670387	0.8453373282001195	0.5900167674059702	1.1608705798963264	0	0	180	2.5	3.0	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	desolvation;electrostatic_repulsion
C_pi_carbonyl	1512	94.0	114.8183278085842	0.8186846280909887	0.6710565681721044	0.9727060996379396	-	0	180	3.0	3.5	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	desolvation;electrostatic_repulsion
C_pi_carbonyl	1512	32.0	105.10396741915427	0.3044604384188857	0.2042898085175425	0.4267468102221433	-	0	180	3.5	4.0	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	desolvation;electrostatic_repulsion
N_pi	2244	0.0	0.0				?	0	180	0.0	0.5	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	
N_pi	2244	0.0	0.0				?	0	180	0.5	1.0	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	
N_pi	2244	0.0	0.0				?	0	180	1.0	1.5	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	
N_pi	2244	0.0	0.0				?	0	180	1.5	2.0	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	
N_pi	2244	0.0	0.0				?	0	180	2.0	2.5	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	
N_pi	2244	0.0	0.0				?	0	180	2.5	3.0	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	
N_pi	2244	2.0	1.0362789099079035	1.92998234440354	0.0	4.703195388690893	0	0	180	3.0	3.5	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	multipolar;desolvation;hbond_classic
N_pi	2244	0.0	0.6226173619141127	0.0	0.0	0.0	-	0	180	3.5	4.0	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	multipolar;desolvation;hbond_classic
N_pi_arom_acc	2085	5.0	3.104452360078496	1.6105900236373978	0.3494434481904231	3.3635233920234784	0	0	180	0.0	0.5	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	multipolar;desolvation;hbond_classic
N_pi_arom_acc	2085	4.0	2.534308924323154	1.578339547167989	0.403071489314349	3.2361436092465112	0	0	180	0.5	1.0	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	multipolar;desolvation;hbond_classic
N_pi_arom_acc	2085	6.0	3.335890734353004	1.7986200621657051	0.656877559916489	2.993078614314971	0	0	180	1.0	1.5	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	multipolar;desolvation;hbond_classic
N_pi_arom_acc	2085	3.0	1.79167240788746	1.6744132391575226	0.0	3.5718326382865544	0	0	180	1.5	2.0	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	multipolar;desolvation;hbond_classic
N_pi_arom_acc	2085	0.0	1.3083939439723855	0.0	0.0	0.0	-	0	180	2.0	2.5	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	multipolar;desolvation;hbond_classic
N_pi_arom_acc	2085	0.0	2.2994244091516745	0.0	0.0	0.0	-	0	180	2.5	3.0	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	multipolar;desolvation;hbond_classic
N_pi_arom_acc	2085	4.0	14.36501946241429	0.2784541998335539	0.0685048611716757	0.4994856850489386	-	0	180	3.0	3.5	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	multipolar;desolvation;hbond_classic
N_pi_arom_acc	2085	0.0	7.683672067557525	0.0	0.0	0.0	-	0	180	3.5	4.0	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	multipolar;desolvation;hbond_classic
C_pi_don	1965	1.0	9.864787410076769	0.1013706589336645	0.0	0.3484025447674078	-	0	180	0.0	0.5	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	electrostatic_repulsion;desolvation
C_pi_don	1965	1.0	4.408264727417671	0.2268466305529234	0.0	0.7573211222052062	-	0	180	0.5	1.0	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	electrostatic_repulsion;desolvation
C_pi_don	1965	1.0	5.313469194680277	0.1882009593659029	0.0	0.6896475975019701	-	0	180	1.0	1.5	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	electrostatic_repulsion;desolvation
C_pi_don	1965	2.0	6.592012817644679	0.3033974683190313	0.0	0.7444640477003929	-	0	180	1.5	2.0	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	desolvation
C_pi_don	1965	2.0	5.736944253267563	0.3486176458592691	0.0	0.8826256349997917	-	0	180	2.0	2.5	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	desolvation
C_pi_don	1965	4.0	6.413908944847473	0.6236446501494765	0.0	1.3867527626505374	0	0	180	2.5	3.0	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	desolvation
C_pi_don	1965	16.0	34.06187788889637	0.4697333497638938	0.2297311298573641	0.7259956964681452	-	0	180	3.0	3.5	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	desolvation
C_pi_don	1965	5.0	21.903731106751675	0.22827161160953	0.0454280384888141	0.4735924144661554	-	0	180	3.5	4.0	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	desolvation
N_pi_don_pos	2006	7.0	50.09781296442683	0.1397266584265968	0.0383373837595455	0.2729832107183993	-	0	180	0.0	0.5	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	electrostatic_repulsion
N_pi_don_pos	2006	4.0	28.85672770059937	0.1386158555987939	0.0328886504673762	0.2880772547825639	-	0	180	0.5	1.0	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	electrostatic_repulsion
N_pi_don_pos	2006	4.0	12.232187610793195	0.3270061028552701	0.0678836202119711	0.6403437024339411	-	0	180	1.0	1.5	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	electrostatic_repulsion
N_pi_don_pos	2006	3.0	7.392896738484306	0.4057949280399472	0.0	0.998553206863702	-	0	180	1.5	2.0	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	electrostatic_repulsion
N_pi_don_pos	2006	5.0	7.115270851663155	0.7027139379847048	0.1578197282344708	1.3164860174701545	0	0	180	2.0	2.5	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	electrostatic_repulsion
N_pi_don_pos	2006	9.0	14.13596857295948	0.6366737414241277	0.2651524312708591	1.0797995091317931	0	0	180	2.5	3.0	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	electrostatic_repulsion
N_pi_don_pos	2006	9.0	23.709472361151	0.379595119744077	0.1535476140931453	0.6660830471928653	-	0	180	3.0	3.5	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	electrostatic_repulsion
N_pi_don_pos	2006	0.0	12.821849370695949	0.0	0.0	0.0	-	0	180	3.5	4.0	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	electrostatic_repulsion
O_pi_acc_neg	1433	344.0	96.69362118225727	3.557628681126713	3.1695063098197784	3.887478588692228	+	0	180	0.0	0.5	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	multipolar;electrostatic_repulsion;hbond_classic
O_pi_acc_neg	1433	286.0	86.1674466115844	3.319118892883034	2.9340426981826284	3.717164643387618	+	0	180	0.5	1.0	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	multipolar;electrostatic_repulsion;hbond_classic
O_pi_acc_neg	1433	188.0	70.14286080688636	2.680244259178304	2.3054082852397806	3.114275326287508	+	0	180	1.0	1.5	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	multipolar;electrostatic_repulsion;hbond_classic
O_pi_acc_neg	1433	237.0	66.75118615717254	3.5504987048763312	3.1455029849644256	3.986654185785724	+	0	180	1.5	2.0	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	multipolar;electrostatic_repulsion;hbond_classic
O_pi_acc_neg	1433	163.0	54.97706448190149	2.9648727434994235	2.585925932730881	3.4151613403756573	+	0	180	2.0	2.5	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	multipolar;electrostatic_repulsion;hbond_classic
O_pi_acc_neg	1433	50.0	31.491966871939223	1.587706484111422	1.227043795545156	2.0461653568307523	+	0	180	2.5	3.0	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	multipolar;electrostatic_repulsion;hbond_classic
O_pi_acc_neg	1433	8.0	27.34118365804521	0.2925988903792751	0.1142472213345783	0.4967687809130542	-	0	180	3.0	3.5	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	multipolar;electrostatic_repulsion;hbond_classic
O_pi_acc_neg	1433	1.0	5.284445564952601	0.1892346108420873	0.0	0.5910351642131689	-	0	180	3.5	4.0	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	multipolar;electrostatic_repulsion;hbond_classic
O_pi_mix	1855	22.0	14.09959282877874	1.5603287461674569	1.044409320937205	2.145228175456423	+	0	180	0.0	0.5	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	
O_pi_mix	1855	15.0	9.494981536998337	1.5797819028452769	0.7884757319760322	2.626567032186761	0	0	180	0.5	1.0	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	
O_pi_mix	1855	15.0	8.34255804106193	1.7980096663601564	1.0163366018217896	2.791195260858016	+	0	180	1.0	1.5	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	
O_pi_mix	1855	9.0	9.742374540297018	0.9237994251579672	0.4373346521785665	1.5227232058621714	0	0	180	1.5	2.0	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	
O_pi_mix	1855	10.0	12.609785028855706	0.793034930977524	0.3373552671923217	1.2904078868673263	0	0	180	2.0	2.5	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	
O_pi_mix	1855	8.0	10.9132151116333	0.7330562000443057	0.3094177092290434	1.237116246475235	0	0	180	2.5	3.0	nitrogen_amine_prim	[C;!$([C]=[O])]-[N&d1]	1	
