atom_type	size	hits	expected	rf	rf_low	rf_high	type	alpha_min	alpha_max	RDKit_SMARTS	RDKit_SMARTS_index	ligand_atom_type	SMARTS	SMARTS_index	interaction_types
C_ali_don	271.0	14.0	28.6354798129736	0.4889039782618609	0.2447641468993791	0.7588801144260642	-	60	80	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	hbond_weak;hydrophobic
C_ali_don	271.0	22.0	26.64850047952352	0.8255623995393143	0.5206540675448185	1.2064680656175844	0	40	60	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	hbond_weak;hydrophobic
C_ali_don	271.0	24.0	16.466178687576555	1.457533071598912	0.990853413484042	1.993065324275033	0	20	40	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	hbond_weak;hydrophobic
C_ali_don	271.0	7.0	5.664243731653578	1.235822526647608	0.3773963875240838	2.12130711551898	0	0	20	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	hbond_weak;hydrophobic
N_pi_amide_don	265.0	0.0	0.0				?	160	180	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	
N_pi_amide_don	265.0	0.0	0.0				?	140	160	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	
N_pi_amide_don	265.0	0.0	0.0				?	120	140	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	
N_pi_amide_don	265.0	22.0	7.432711277545986	2.9598889528322445	1.9084161959172927	4.0930721182283625	+	100	120	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	desolvation;hydrophobic;hbond_weak;pi
N_pi_amide_don	265.0	8.0	14.95978122055292	0.5347671788815316	0.2058151287805836	0.8874528390457626	-	80	100	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	desolvation;hydrophobic;hbond_weak;pi
N_pi_amide_don	265.0	3.0	20.8149653180276	0.1441270717564797	0.0	0.3252237381834391	-	60	80	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	desolvation;hydrophobic;hbond_weak;pi
N_pi_amide_don	265.0	16.0	15.81931322203407	1.0114219103844695	0.6040083423259953	1.519179749831893	0	40	60	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	desolvation;hydrophobic;hbond_weak;pi
N_pi_amide_don	265.0	6.0	2.0718044698419043	2.8960261874798685	0.9319140324025736	5.335720417322148	0	20	40	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	desolvation;hydrophobic;hbond_weak;pi
N_pi_amide_don	265.0	1.0	0.1517365854900712	6.590368412273479	0.0		0	0	20	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	desolvation;hydrophobic;hbond_weak;pi
S_mix	424.0	0.0	0.0				?	160	180	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	
S_mix	424.0	0.0	0.0				?	140	160	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	
S_mix	424.0	0.0	0.0				?	120	140	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	
S_mix	424.0	0.0	0.9174130678964696	0.0	0.0	0.0	-	100	120	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	desolvation;hbond_weak
S_mix	424.0	0.0	1.457681955295382	0.0	0.0	0.0	-	80	100	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	desolvation;hbond_weak
S_mix	424.0	2.0	1.6345215993581652	1.2235996151934296	0.0	2.768613578310628	0	60	80	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	desolvation;hbond_weak
S_mix	424.0	1.0	0.7554083382082779	1.3237873470815256	0.0	3.882608334066591	0	40	60	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	desolvation;hbond_weak
S_mix	424.0	0.0	0.4139686409489974	0.0	0.0	0.0	-	20	40	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	desolvation;hbond_weak
S_mix	424.0	0.0	0.0845754764898339	0.0	0.0		0	0	20	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	desolvation;hbond_weak
C_pi_pos	449.0	0.0	0.0				?	160	180	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	
C_pi_pos	449.0	0.0	0.0				?	140	160	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	
C_pi_pos	449.0	0.0	0.0				?	120	140	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	
C_pi_pos	449.0	0.0	0.6728234143507881	0.0	0.0	0.0	-	100	120	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	desolvation;pi
C_pi_pos	449.0	0.0	0.8218163946758527	0.0	0.0	0.0	-	80	100	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	desolvation;pi
C_pi_pos	449.0	0.0	0.6236995168773696	0.0	0.0	0.0	-	60	80	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	desolvation;pi
C_pi_pos	449.0	0.0	0.0089709489329646	0.0	0.0		0	40	60	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	desolvation;pi
C_pi_pos	449.0	0.0	0.0				?	20	40	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	
C_pi_pos	449.0	0.0	0.0				?	0	20	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	
C_pi_neg	401.0	0.0	0.0				?	160	180	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	
C_pi_neg	401.0	0.0	0.0				?	140	160	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	
C_pi_neg	401.0	0.0	0.6499347257889606	0.0	0.0	0.0	-	120	140	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	desolvation;pi
C_pi_neg	401.0	0.0	5.575281815108825	0.0	0.0	0.0	-	100	120	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	desolvation;pi
C_pi_neg	401.0	2.0	4.970770279152535	0.4023521280772161	0.0	1.0984143188778932	0	80	100	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	desolvation;pi
C_pi_neg	401.0	1.0	4.055219253892313	0.2465957911006099	0.0	0.907730156497577	-	60	80	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	desolvation;pi
C_pi_neg	401.0	0.0	1.2224755269807188	0.0	0.0	0.0	-	40	60	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	desolvation;pi
C_pi_neg	401.0	0.0	0.3144453537882464	0.0	0.0	0.0	-	20	40	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	desolvation;pi
C_pi_neg	401.0	0.0	0.1531927222946713	0.0	0.0	0.0	-	0	20	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	desolvation;pi
Water	281.0	50.0	79.40698308813414	0.6296675437789242	0.4553080584883648	0.7930007585236375	?	160	180	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	desolvation;hbond_weak
Water	281.0	50.0	79.40698308813414	0.6296675437789242	0.4553080584883648	0.7930007585236375	?	140	160	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	desolvation;hbond_weak
Water	281.0	50.0	79.40698308813414	0.6296675437789242	0.4553080584883648	0.7930007585236375	?	120	140	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	desolvation;hbond_weak
Water	281.0	50.0	79.40698308813414	0.6296675437789242	0.4553080584883648	0.7930007585236375	?	100	120	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	desolvation;hbond_weak
Water	281.0	50.0	79.40698308813414	0.6296675437789242	0.4553080584883648	0.7930007585236375	?	80	100	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	desolvation;hbond_weak
Water	281.0	50.0	79.40698308813414	0.6296675437789242	0.4553080584883648	0.7930007585236375	?	60	80	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	desolvation;hbond_weak
Water	281.0	50.0	79.40698308813414	0.6296675437789242	0.4553080584883648	0.7930007585236375	?	40	60	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	desolvation;hbond_weak
Water	281.0	50.0	79.40698308813414	0.6296675437789242	0.4553080584883648	0.7930007585236375	?	20	40	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	desolvation;hbond_weak
Water	281.0	50.0	79.40698308813414	0.6296675437789242	0.4553080584883648	0.7930007585236375	?	0	20	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	desolvation;hbond_weak
S_apol	359.0	0.0	0.0				?	160	180	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	
S_apol	359.0	0.0	0.0				?	140	160	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	
S_apol	359.0	0.0	0.1078960691269567	0.0	0.0		0	120	140	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	hydrophobic
S_apol	359.0	13.0	5.546113418920105	2.343983798753841	1.440411773477295	3.559795316531542	+	100	120	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	hydrophobic
S_apol	359.0	22.0	6.133473184783317	3.586874734299049	2.330968502533141	5.007435897432539	+	80	100	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	hydrophobic
S_apol	359.0	13.0	5.112578362191278	2.5427483119159726	1.185724927450871	3.937788493711978	+	60	80	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	hydrophobic
S_apol	359.0	6.0	3.193520504785023	1.8788042822990727	0.4665225421524097	3.3753152102365216	0	40	60	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	hydrophobic
S_apol	359.0	6.0	3.5339203283572886	1.69783114572621	0.5704592561195251	3.1952758190786463	0	20	40	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	hydrophobic
S_apol	359.0	0.0	1.3668181259303238	0.0	0.0	0.0	-	0	20	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	hydrophobic
O_pi_acc	267.0	0.0	0.0				?	160	180	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	
O_pi_acc	267.0	0.0	0.0				?	140	160	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	
O_pi_acc	267.0	0.0	0.0				?	120	140	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	
O_pi_acc	267.0	0.0	0.0				?	100	120	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	
O_pi_acc	267.0	5.0	7.932335039684287	0.6303314188048975	0.1312184774672115	1.209824194581574	0	80	100	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	desolvation;hydrophobic;pi
O_pi_acc	267.0	6.0	15.200132834799652	0.3947333924782167	0.1348306746278145	0.6853682205402871	-	60	80	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	desolvation;hydrophobic;pi
O_pi_acc	267.0	6.0	17.60177714989254	0.3408746712849179	0.1118984468412439	0.6096079552581711	-	40	60	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	desolvation;hydrophobic;pi
O_pi_acc	267.0	23.0	17.508622848840155	1.3136384396745182	0.8511058821344771	1.799839090977767	0	20	40	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	desolvation;hydrophobic;pi
O_pi_acc	267.0	23.0	3.893304791467681	5.90757755478208	4.0852895827674445	7.8876093886614065	+	0	20	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	desolvation;hydrophobic;pi
C_ali_weak_pol	259.0	0.0	0.0				?	160	180	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	
C_ali_weak_pol	259.0	0.0	0.0				?	140	160	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	
C_ali_weak_pol	259.0	0.0	0.0				?	120	140	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	
C_ali_weak_pol	259.0	11.0	18.697151284249568	0.5883249182064635	0.2296066987230919	1.0063862329227566	0	100	120	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	hbond_weak;hydrophobic
C_ali_weak_pol	259.0	17.0	35.822017172796315	0.4745684732938493	0.2755807740672108	0.6639480750012366	-	80	100	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	hbond_weak;hydrophobic
C_ali_weak_pol	259.0	13.0	32.99366364250297	0.3940150490972814	0.2080573749462861	0.6054233271006108	-	60	80	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	hbond_weak;hydrophobic
C_ali_weak_pol	259.0	9.0	24.700174310034992	0.3643698982457606	0.1292314316207971	0.6507774296935379	-	40	60	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	hbond_weak;hydrophobic
C_ali_weak_pol	259.0	29.0	25.19584270877269	1.1509835307037684	0.7924905567857679	1.5914649997947066	0	20	40	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	hbond_weak;hydrophobic
C_ali_weak_pol	259.0	50.0	14.181933444109625	3.5256123713348253	2.6247535193235008	4.361333591688728	+	0	20	c1[nd2H0]c[cd2]c[nd2H0]1	3	carbon_aromatic_pyrimidine_5	c1[nd2H0]c[cd2]c[nd2H0]1	3	hbond_weak;hydrophobic
O_ali_mix	968.0	0.0	0.0				?	160	180	[cd2]1[nd2]cccn1	1	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	
O_ali_mix	968.0	0.0	0.0				?	140	160	[cd2]1[nd2]cccn1	1	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	
O_ali_mix	968.0	0.0	0.0				?	120	140	[cd2]1[nd2]cccn1	1	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	
O_ali_mix	968.0	0.0	0.8086795663963099	0.0	0.0	0.0	-	100	120	[cd2]1[nd2]cccn1	1	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	desolvation;electrostatic_repulsion;hbond_classic
O_ali_mix	968.0	13.0	10.62106298911033	1.2239829491011185	0.6096705309841973	1.9294261269910624	0	80	100	[cd2]1[nd2]cccn1	1	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	desolvation;electrostatic_repulsion;hbond_classic
O_ali_mix	968.0	37.0	25.37484802923776	1.4581368115926194	1.0445997884645457	1.9067447153844148	+	60	80	[cd2]1[nd2]cccn1	1	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	desolvation;electrostatic_repulsion;hbond_classic
O_ali_mix	968.0	10.0	12.476733650937469	0.8014918230821275	0.355990322649206	1.2828155390062024	0	40	60	[cd2]1[nd2]cccn1	1	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	desolvation;electrostatic_repulsion;hbond_classic
O_ali_mix	968.0	1.0	8.809416331840435	0.1135148984145108	0.0	0.3762054807964385	-	20	40	[cd2]1[nd2]cccn1	1	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	desolvation;electrostatic_repulsion;hbond_classic
O_ali_mix	968.0	2.0	5.879418501944902	0.3401696952408479	0.0	0.810835903521079	-	0	20	[cd2]1[nd2]cccn1	1	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	desolvation;electrostatic_repulsion;hbond_classic
C_pi_carbonyl	826.0	0.0	0.0				?	160	180	[cd2]1[nd2]cccn1	1	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	
C_pi_carbonyl	826.0	0.0	0.0				?	140	160	[cd2]1[nd2]cccn1	1	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	
C_pi_carbonyl	826.0	7.0	6.216328604988812	1.1260665973131256	0.4405989562643831	2.088893311367186	0	120	140	[cd2]1[nd2]cccn1	1	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	multipolar;desolvation;hydrophobic;pi
C_pi_carbonyl	826.0	53.0	93.15959318389464	0.5689161812394282	0.4365672628355052	0.7197400604708543	-	100	120	[cd2]1[nd2]cccn1	1	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	multipolar;desolvation;hydrophobic;pi
C_pi_carbonyl	826.0	49.0	95.85768214386712	0.5111744714050024	0.3749076775410836	0.6664897197379406	-	80	100	[cd2]1[nd2]cccn1	1	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	multipolar;desolvation;hydrophobic;pi
C_pi_carbonyl	826.0	35.0	78.6423614586366	0.445052759744618	0.2881718456138158	0.6059557597576479	-	60	80	[cd2]1[nd2]cccn1	1	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	multipolar;desolvation;hydrophobic;pi
C_pi_carbonyl	826.0	10.0	17.34880267670683	0.5764086540350353	0.2607625046617524	0.9336859947813024	-	40	60	[cd2]1[nd2]cccn1	1	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	multipolar;desolvation;hydrophobic;pi
C_pi_carbonyl	826.0	11.0	2.0569325659541007	5.347768897274321	3.330754788706197	7.595670621514071	+	20	40	[cd2]1[nd2]cccn1	1	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	multipolar;desolvation;hydrophobic;pi
C_pi_carbonyl	826.0	0.0	0.0759511155413224	0.0	0.0		0	0	20	[cd2]1[nd2]cccn1	1	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	multipolar;desolvation;hydrophobic;pi
N_pi	1279.0	0.0	0.0				?	160	180	[cd2]1[nd2]cccn1	1	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	
N_pi	1279.0	0.0	0.0				?	140	160	[cd2]1[nd2]cccn1	1	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	
N_pi	1279.0	0.0	0.0				?	120	140	[cd2]1[nd2]cccn1	1	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	
N_pi	1279.0	1.0	0.2112339389626691	4.734087736614747	0.0		0	100	120	[cd2]1[nd2]cccn1	1	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	electrostatic_repulsion;hydrophobic;desolvation;pi
N_pi	1279.0	1.0	0.7733500347182157	1.2930755222172692	0.0	4.172057736872	0	80	100	[cd2]1[nd2]cccn1	1	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	electrostatic_repulsion;hydrophobic;desolvation;pi
N_pi	1279.0	1.0	0.2112339389626691	4.734087736614747	0.0		0	60	80	[cd2]1[nd2]cccn1	1	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	electrostatic_repulsion;hydrophobic;desolvation;pi
N_pi	1279.0	0.0	0.0				?	40	60	[cd2]1[nd2]cccn1	1	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	
N_pi	1279.0	0.0	0.0				?	20	40	[cd2]1[nd2]cccn1	1	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	
N_pi	1279.0	0.0	0.0				?	0	20	[cd2]1[nd2]cccn1	1	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	
N_pi_arom_acc	1257.0	0.0	0.0				?	160	180	[cd2]1[nd2]cccn1	1	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	
N_pi_arom_acc	1257.0	0.0	0.0				?	140	160	[cd2]1[nd2]cccn1	1	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	
N_pi_arom_acc	1257.0	0.0	0.0				?	120	140	[cd2]1[nd2]cccn1	1	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	
N_pi_arom_acc	1257.0	2.0	3.5583982160281766	0.5620506414912623	0.0	1.7859773010334392	0	100	120	[cd2]1[nd2]cccn1	1	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	electrostatic_repulsion;hydrophobic;desolvation;pi
N_pi_arom_acc	1257.0	3.0	4.677952403621106	0.6413062257063074	0.0	1.436915397083684	0	80	100	[cd2]1[nd2]cccn1	1	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	electrostatic_repulsion;hydrophobic;desolvation;pi
N_pi_arom_acc	1257.0	4.0	3.971776715872189	1.0071059594098088	0.0	2.1976051010523	0	60	80	[cd2]1[nd2]cccn1	1	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	electrostatic_repulsion;hydrophobic;desolvation;pi
N_pi_arom_acc	1257.0	0.0	1.896407119585465	0.0	0.0	0.0	-	40	60	[cd2]1[nd2]cccn1	1	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	electrostatic_repulsion;hydrophobic;desolvation;pi
N_pi_arom_acc	1257.0	0.0	0.8090797502274645	0.0	0.0	0.0	-	20	40	[cd2]1[nd2]cccn1	1	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	electrostatic_repulsion;hydrophobic;desolvation;pi
N_pi_arom_acc	1257.0	0.0	0.3247085484998195	0.0	0.0	0.0	-	0	20	[cd2]1[nd2]cccn1	1	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	electrostatic_repulsion;hydrophobic;desolvation;pi
C_pi_don	1117.0	0.0	0.0				?	160	180	[cd2]1[nd2]cccn1	1	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	
C_pi_don	1117.0	0.0	0.0				?	140	160	[cd2]1[nd2]cccn1	1	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	
C_pi_don	1117.0	0.0	0.0				?	120	140	[cd2]1[nd2]cccn1	1	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	
C_pi_don	1117.0	8.0	14.861642871178976	0.538298495620179	0.2131118520644829	0.8703751102561448	-	100	120	[cd2]1[nd2]cccn1	1	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	desolvation;hydrophobic;hbond_weak;pi
C_pi_don	1117.0	13.0	21.76434006432704	0.5973073367525497	0.3033777699061303	0.8953735123897665	-	80	100	[cd2]1[nd2]cccn1	1	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	desolvation;hydrophobic;hbond_weak;pi
C_pi_don	1117.0	17.0	15.233921734339235	1.1159306379840324	0.6632004202033521	1.5504822814874475	0	60	80	[cd2]1[nd2]cccn1	1	nitrogen_pyrimidine	[cd2]1[nd2]cccn1	1	desolvation;hydrophobic;hbond_weak;pi
