atom_type	size	hits	expected	rf	rf_low	rf_high	type	alpha_min	alpha_max	h_min	h_max	ligand_atom_type	interaction_types
O_pi_acc_neg	169	0.0	5.012218444566137	0.0	0.0	0.0	-	0	180	3.5	4.0	carbon_aromatic_pyrimidine_5	desolvation;pi
N_don_pos	93	0.0	1.295246265869896	0.0	0.0	0.0	-	0	180	3.5	4.0	carbon_aromatic_pyrimidine_5	desolvation;hbond_weak
N_pi_don_pos	44	0.0	0.8267638786954313	0.0			?	0	180	3.5	4.0	carbon_aromatic_pyrimidine_5	desolvation;hbond_weak;pi
N_pi	7	0.0	0.0444956883740452	0.0			?	0	180	3.5	4.0	carbon_aromatic_pyrimidine_5	desolvation;hydrophobic;pi
N_pi_amide_don	261	7.0	8.343974717537767	0.8389287164649557	0.3125410422277465	1.498273158105494	0	0	180	3.5	4.0	carbon_aromatic_pyrimidine_5	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_don	47	0.0	0.6303543424746413	0.0			?	0	180	3.5	4.0	carbon_aromatic_pyrimidine_5	desolvation;hydrophobic;hbond_weak;pi
N_pi_arom_acc	18	0.0	0.2435994346829491	0.0			?	0	180	3.5	4.0	carbon_aromatic_pyrimidine_5	desolvation;hydrophobic;pi
S_mix	42	2.0	0.7672634674243224	2.6066665297045			?	0	180	3.5	4.0	carbon_aromatic_pyrimidine_5	desolvation;hbond_weak
S_apol	128	2.0	3.151367784783409	0.6346450609976831	0.0	1.7445606687085449	0	0	180	3.5	4.0	carbon_aromatic_pyrimidine_5	hydrophobic
Water	237	4.0	20.74464590114318	0.1928208376783896	0.0485551930585235	0.3806249557700742	-	0	180	3.5	4.0	carbon_aromatic_pyrimidine_5	desolvation;hbond_weak
other_ligand	131	12.0	7.585247698526808	1.582018211788999	0.6696539540539619	2.474093392486469	0	0	180	0.0	0.5	nitrogen_pyrimidine	
metal	55	1.0	2.1815762468023125	0.4583841621239548	0.0	1.291050796964434	0	0	180	0.0	0.5	nitrogen_pyrimidine	
C_ali_apol	690	16.0	74.40433563570849	0.2150412319832771	0.1123656287905361	0.3204729432057778	-	0	180	0.0	0.5	nitrogen_pyrimidine	desolvation
C_ali_weak_pol	717	7.0	54.14367757205663	0.1292856398733557	0.0526504462991967	0.2298613773025968	-	0	180	0.0	0.5	nitrogen_pyrimidine	desolvation;hbond_weak
C_ali_don	716	23.0	42.70870789378186	0.5385318623359399	0.346282077608877	0.785005878851225	-	0	180	0.0	0.5	nitrogen_pyrimidine	desolvation;hbond_weak
C_pi_carbonyl	694	1.0	11.891828588420625	0.084091356729925	0.0	0.2611269416689917	-	0	180	0.0	0.5	nitrogen_pyrimidine	multipolar;desolvation;pi
C_pi_phenyl	629	12.0	43.502734365658974	0.2758447296469895	0.1222630331555407	0.4421937191745313	-	0	180	0.0	0.5	nitrogen_pyrimidine	electrostatic_repulsion;desolvation;pi
C_pi_don	223	1.0	5.201490452850932	0.1922525878043092	0.0	0.5481384130934672	-	0	180	0.0	0.5	nitrogen_pyrimidine	desolvation;hbond_weak;pi
C_pi_neg	436	0.0	4.620913975223677	0.0	0.0	0.0	-	0	180	0.0	0.5	nitrogen_pyrimidine	electrostatic_repulsion;desolvation;pi
C_pi_pos	165	0.0	1.091635425923993	0.0	0.0	0.0	-	0	180	0.0	0.5	nitrogen_pyrimidine	multipolar;desolvation;pi
O_ali_mix	392	10.0	10.567439593803686	0.9463030198784946	0.4010101222920718	1.4194049053087667	0	0	180	0.0	0.5	nitrogen_pyrimidine	desolvation;electrostatic_repulsion;hbond_classic
O_pi_mix	193	11.0	3.861335514930353	2.848755296572152	1.4283405728213183	4.642902023212708	+	0	180	0.0	0.5	nitrogen_pyrimidine	desolvation;electrostatic_repulsion;hbond_classic
O_pi_acc	715	21.0	42.45396788661894	0.4946534103969817	0.3046656631562315	0.7030550550193478	-	0	180	0.0	0.5	nitrogen_pyrimidine	electrostatic_repulsion;desolvation;pi
O_pi_acc_neg	498	10.0	19.06142436689468	0.5246197664728407	0.2194523416104921	0.8899867075313991	-	0	180	0.0	0.5	nitrogen_pyrimidine	electrostatic_repulsion;desolvation;pi
N_don_pos	303	9.0	7.835837577484116	1.1485689833414932	0.4712419540375089	1.867330854134024	0	0	180	0.0	0.5	nitrogen_pyrimidine	multipolar;desolvation;hbond_classic
N_pi_don_pos	250	7.0	13.451095542739171	0.5204037082153179	0.1531709127568334	0.930627402242758	-	0	180	0.0	0.5	nitrogen_pyrimidine	multipolar;desolvation;pi;hbond_classic
N_pi	14	0.0	0.0448759555630801	0.0			?	0	180	0.0	0.5	nitrogen_pyrimidine	electrostatic_repulsion;desolvation;pi
N_pi_amide_don	705	137.0	34.17293757922762	4.009020286370607	3.425589992308549	4.593076370977115	+	0	180	0.0	0.5	nitrogen_pyrimidine	desolvation;electrostatic_repulsion;pi;hbond_classic
N_pi_arom_don	169	2.0	3.0724500956386414	0.6509462929402857	0.0	1.5250614607713189	0	0	180	0.0	0.5	nitrogen_pyrimidine	desolvation;electrostatic_repulsion;pi;hbond_classic
N_pi_arom_acc	80	0.0	0.9788877378414724	0.0	0.0	0.0	-	0	180	0.0	0.5	nitrogen_pyrimidine	electrostatic_repulsion;desolvation;pi
S_mix	71	1.0	1.8066023006548684	0.5535252554685189	0.0	1.640545073496575	0	0	180	0.0	0.5	nitrogen_pyrimidine	desolvation;hbond_weak
S_apol	300	0.0	7.795681365011029	0.0	0.0	0.0	-	0	180	0.0	0.5	nitrogen_pyrimidine	desolvation
Water	680	205.0	93.56531662863812	2.190982806306823	1.9529809499812945	2.3844559536952405	+	0	180	0.0	0.5	nitrogen_pyrimidine	desolvation;electrostatic_repulsion;hbond_classic
other_ligand	131	7.0	8.194406470621443	0.8542412467695342	0.2791766156574157	1.4658365114221714	0	0	180	0.5	1.0	nitrogen_pyrimidine	
metal	55	0.0	3.684585887244432	0.0	0.0	0.0	-	0	180	0.5	1.0	nitrogen_pyrimidine	
C_ali_apol	690	24.0	82.20062312660318	0.2919685896180598	0.1901862347883306	0.4043508215610188	-	0	180	0.5	1.0	nitrogen_pyrimidine	desolvation
C_ali_weak_pol	717	18.0	57.97752682229834	0.3104651230669112	0.1857128013842611	0.4504712910394301	-	0	180	0.5	1.0	nitrogen_pyrimidine	desolvation;hbond_weak
C_ali_don	716	47.0	44.38809377156593	1.058842495960194	0.7564692999928392	1.331010212244269	0	0	180	0.5	1.0	nitrogen_pyrimidine	desolvation;hbond_weak
C_pi_carbonyl	694	2.0	11.91663095821822	0.1678326707449738	0.0	0.4251706399433674	-	0	180	0.5	1.0	nitrogen_pyrimidine	multipolar;desolvation;pi
C_pi_phenyl	629	19.0	43.213334108264185	0.4396791035007505	0.2289861983141078	0.7122943252106534	-	0	180	0.5	1.0	nitrogen_pyrimidine	electrostatic_repulsion;desolvation;pi
C_pi_don	223	0.0	4.166645365052861	0.0	0.0	0.0	-	0	180	0.5	1.0	nitrogen_pyrimidine	desolvation;hbond_weak;pi
C_pi_neg	436	3.0	4.5918842558101085	0.6533265720284874	0.0	1.5041525364874515	0	0	180	0.5	1.0	nitrogen_pyrimidine	electrostatic_repulsion;desolvation;pi
C_pi_pos	165	0.0	1.1405575338290934	0.0	0.0	0.0	-	0	180	0.5	1.0	nitrogen_pyrimidine	multipolar;desolvation;pi
O_ali_mix	392	12.0	11.028313956743352	1.088108304412435	0.5246641293477399	1.721200817713994	0	0	180	0.5	1.0	nitrogen_pyrimidine	desolvation;electrostatic_repulsion;hbond_classic
O_pi_mix	193	6.0	3.1165828959526696	1.925185435558881	0.6015044494208724	3.605948927765053	0	0	180	0.5	1.0	nitrogen_pyrimidine	desolvation;electrostatic_repulsion;hbond_classic
O_pi_acc	715	14.0	47.68190116401696	0.2936124537451344	0.1499835703621533	0.4572325525368745	-	0	180	0.5	1.0	nitrogen_pyrimidine	electrostatic_repulsion;desolvation;pi
O_pi_acc_neg	498	7.0	19.998766748294123	0.3500215832357309	0.0917878841791938	0.6827645686283143	-	0	180	0.5	1.0	nitrogen_pyrimidine	electrostatic_repulsion;desolvation;pi
N_don_pos	303	3.0	8.451381484775862	0.3549715517402848	0.0	0.7698169225115206	-	0	180	0.5	1.0	nitrogen_pyrimidine	multipolar;desolvation;hbond_classic
N_pi_don_pos	250	0.0	13.758823163894418	0.0	0.0	0.0	-	0	180	0.5	1.0	nitrogen_pyrimidine	multipolar;desolvation;pi;hbond_classic
N_pi	14	0.0	0.0263637465534807	0.0			?	0	180	0.5	1.0	nitrogen_pyrimidine	electrostatic_repulsion;desolvation;pi
N_pi_amide_don	705	180.0	35.44515045515342	5.078268752949518	4.502438390398884	5.739776625258236	+	0	180	0.5	1.0	nitrogen_pyrimidine	desolvation;electrostatic_repulsion;pi;hbond_classic
N_pi_arom_don	169	4.0	1.967446130794502	2.0330925138899247	0.462094679283944	4.238602064249173	0	0	180	0.5	1.0	nitrogen_pyrimidine	desolvation;electrostatic_repulsion;pi;hbond_classic
N_pi_arom_acc	80	0.0	0.7522942838540072	0.0	0.0	0.0	-	0	180	0.5	1.0	nitrogen_pyrimidine	electrostatic_repulsion;desolvation;pi
S_mix	71	0.0	1.5777679611336783	0.0	0.0	0.0	-	0	180	0.5	1.0	nitrogen_pyrimidine	desolvation;hbond_weak
S_apol	300	2.0	9.37386616884022	0.2133591374120769	0.0	0.5109769113181922	-	0	180	0.5	1.0	nitrogen_pyrimidine	desolvation
Water	680	157.0	90.34705354048552	1.737743444280079	1.5370050814042175	1.9613937105424863	+	0	180	0.5	1.0	nitrogen_pyrimidine	desolvation;electrostatic_repulsion;hbond_classic
other_ligand	131	2.0	5.545211391343862	0.3606715522373092	0.0	0.917998961077913	-	0	180	1.0	1.5	nitrogen_pyrimidine	
metal	55	0.0	2.1111176394665474	0.0	0.0	0.0	-	0	180	1.0	1.5	nitrogen_pyrimidine	
C_ali_apol	690	17.0	66.27084916514077	0.2565230446593129	0.1473281019933477	0.3879935843119844	-	0	180	1.0	1.5	nitrogen_pyrimidine	desolvation
C_ali_weak_pol	717	13.0	43.653164399680776	0.2978020076843516	0.1527441124101638	0.468531867367467	-	0	180	1.0	1.5	nitrogen_pyrimidine	desolvation;hbond_weak
C_ali_don	716	110.0	32.92804913490098	3.340616978228728	2.783841108757062	3.889006960600856	+	0	180	1.0	1.5	nitrogen_pyrimidine	desolvation;hbond_weak
C_pi_carbonyl	694	6.0	9.446362495545426	0.6351651233826132	0.2019948004727258	1.1722149533734805	0	0	180	1.0	1.5	nitrogen_pyrimidine	multipolar;desolvation;pi
C_pi_phenyl	629	23.0	32.88241858538372	0.699461931009647	0.3990111588774655	1.0422290511392285	0	0	180	1.0	1.5	nitrogen_pyrimidine	electrostatic_repulsion;desolvation;pi
C_pi_don	223	0.0	2.317582563090686	0.0	0.0	0.0	-	0	180	1.0	1.5	nitrogen_pyrimidine	desolvation;hbond_weak;pi
C_pi_neg	436	1.0	3.824292134799472	0.2614862998829024	0.0	0.8596617521172432	-	0	180	1.0	1.5	nitrogen_pyrimidine	electrostatic_repulsion;desolvation;pi
C_pi_pos	165	0.0	0.5425344115304472	0.0	0.0	0.0	-	0	180	1.0	1.5	nitrogen_pyrimidine	multipolar;desolvation;pi
O_ali_mix	392	8.0	7.61208166321304	1.050960874298243	0.3975490231469488	1.8414360026482888	0	0	180	1.0	1.5	nitrogen_pyrimidine	desolvation;electrostatic_repulsion;hbond_classic
O_pi_mix	193	3.0	2.106415071403959	1.424220724930748	0.0	3.425047507238386	0	0	180	1.0	1.5	nitrogen_pyrimidine	desolvation;electrostatic_repulsion;hbond_classic
O_pi_acc	715	14.0	37.6926017727388	0.3714256735157377	0.1923771404755408	0.587433541519168	-	0	180	1.0	1.5	nitrogen_pyrimidine	electrostatic_repulsion;desolvation;pi
O_pi_acc_neg	498	4.0	15.549109899014336	0.25724945196082	0.0615412555110946	0.5184570104535696	-	0	180	1.0	1.5	nitrogen_pyrimidine	electrostatic_repulsion;desolvation;pi
N_don_pos	303	2.0	5.999900150573091	0.3333388806160327	0.0	0.8866004687325414	-	0	180	1.0	1.5	nitrogen_pyrimidine	multipolar;desolvation;hbond_classic
N_pi_don_pos	250	6.0	7.305559620984535	0.8212923186288922	0.2776361633345022	1.5922496615410702	0	0	180	1.0	1.5	nitrogen_pyrimidine	multipolar;desolvation;pi;hbond_classic
N_pi	14	0.0	0.0153832335348843	0.0			?	0	180	1.0	1.5	nitrogen_pyrimidine	electrostatic_repulsion;desolvation;pi
N_pi_amide_don	705	98.0	26.09485683919818	3.755529321501779	3.080351078367945	4.443932814646409	+	0	180	1.0	1.5	nitrogen_pyrimidine	desolvation;electrostatic_repulsion;pi;hbond_classic
N_pi_arom_don	169	2.0	1.3479273898898665	1.483759448024431	0.0	3.4162762833473006	0	0	180	1.0	1.5	nitrogen_pyrimidine	desolvation;electrostatic_repulsion;pi;hbond_classic
N_pi_arom_acc	80	0.0	0.45854314368303	0.0	0.0	0.0	-	0	180	1.0	1.5	nitrogen_pyrimidine	electrostatic_repulsion;desolvation;pi
S_mix	71	0.0	1.0233980770028932	0.0	0.0	0.0	-	0	180	1.0	1.5	nitrogen_pyrimidine	desolvation;hbond_weak
S_apol	300	2.0	6.891549979095785	0.2902104760273991	0.0	0.7246990157317245	-	0	180	1.0	1.5	nitrogen_pyrimidine	desolvation
Water	680	64.0	63.38109123878493	1.009764880173542	0.8012223811261878	1.2244222980660793	0	0	180	1.0	1.5	nitrogen_pyrimidine	desolvation;electrostatic_repulsion;hbond_classic
other_ligand	131	5.0	3.337189524570217	1.4982667191021852	0.4186941802588911	2.6700750505634745	0	0	180	1.5	2.0	nitrogen_pyrimidine	
metal	55	0.0	1.0144983437594417	0.0	0.0	0.0	-	0	180	1.5	2.0	nitrogen_pyrimidine	
C_ali_apol	690	14.0	40.807687793026176	0.3430726109993551	0.1866666842361738	0.5080832798269846	-	0	180	1.5	2.0	nitrogen_pyrimidine	desolvation;hydrophobic
C_ali_weak_pol	717	27.0	28.373797287321977	0.9515821843156742	0.5864978613244795	1.3468416868140056	0	0	180	1.5	2.0	nitrogen_pyrimidine	desolvation;hbond_weak;hydrophobic
C_ali_don	716	83.0	21.28465690468198	3.899522570257757	3.243572350758752	4.73186629883643	+	0	180	1.5	2.0	nitrogen_pyrimidine	desolvation;hbond_weak;hydrophobic
C_pi_carbonyl	694	5.0	5.651516960661984	0.884718215446058	0.1815115445380363	1.7511704658120812	0	0	180	1.5	2.0	nitrogen_pyrimidine	multipolar;desolvation;hydrophobic;pi
C_pi_phenyl	629	22.0	22.026719719309163	0.9987869406044269	0.610609733953981	1.4564520273152006	0	0	180	1.5	2.0	nitrogen_pyrimidine	electrostatic_repulsion;hydrophobic;desolvation;pi
C_pi_don	223	0.0	1.7252954948238055	0.0	0.0	0.0	-	0	180	1.5	2.0	nitrogen_pyrimidine	desolvation;hydrophobic;hbond_weak;pi
C_pi_neg	436	1.0	2.5586473805824026	0.3908315024528228	0.0	1.3131293725156488	0	0	180	1.5	2.0	nitrogen_pyrimidine	electrostatic_repulsion;desolvation;pi
C_pi_pos	165	0.0	0.5195553845263311	0.0	0.0	0.0	-	0	180	1.5	2.0	nitrogen_pyrimidine	multipolar;desolvation;pi
O_ali_mix	392	5.0	5.223984706047911	0.9571237821985584	0.2247518458566337	1.7841197794926091	0	0	180	1.5	2.0	nitrogen_pyrimidine	desolvation;electrostatic_repulsion;hbond_classic
O_pi_mix	193	0.0	1.7202607679536666	0.0	0.0	0.0	-	0	180	1.5	2.0	nitrogen_pyrimidine	desolvation;electrostatic_repulsion;hbond_classic
O_pi_acc	715	18.0	23.53771253307385	0.764730216443396	0.4436736703557944	1.1200882160520595	0	0	180	1.5	2.0	nitrogen_pyrimidine	electrostatic_repulsion;hydrophobic;desolvation;pi
O_pi_acc_neg	498	2.0	9.919497623438351	0.2016231139845516	0.0	0.5275623603605116	-	0	180	1.5	2.0	nitrogen_pyrimidine	electrostatic_repulsion;desolvation;pi
N_don_pos	303	1.0	3.359909869917457	0.2976270312943147	0.0	1.0398351838734736	0	0	180	1.5	2.0	nitrogen_pyrimidine	multipolar;desolvation;hbond_classic
N_pi_don_pos	250	5.0	6.6030404563796345	0.7572269219052216	0.1552667555741465	1.4760780213282845	0	0	180	1.5	2.0	nitrogen_pyrimidine	multipolar;desolvation;pi;hbond_classic
N_pi	14	0.0	0.0024625946401694	0.0			?	0	180	1.5	2.0	nitrogen_pyrimidine	electrostatic_repulsion;hydrophobic;desolvation;pi
N_pi_amide_don	705	17.0	17.18628813792551	0.9891606531654488	0.5670837962117633	1.4609818751326789	0	0	180	1.5	2.0	nitrogen_pyrimidine	pi;desolvation;electrostatic_repulsion;hydrophobic;hbond_classic
N_pi_arom_don	169	0.0	0.8671542104872251	0.0	0.0	0.0	-	0	180	1.5	2.0	nitrogen_pyrimidine	pi;desolvation;electrostatic_repulsion;hydrophobic;hbond_classic
N_pi_arom_acc	80	0.0	0.283421918078781	0.0	0.0	0.0	-	0	180	1.5	2.0	nitrogen_pyrimidine	electrostatic_repulsion;hydrophobic;desolvation;pi
S_mix	71	0.0	0.8859767783825542	0.0	0.0	0.0	-	0	180	1.5	2.0	nitrogen_pyrimidine	desolvation;hbond_weak
S_apol	300	6.0	3.78706548905978	1.5843401750862325	0.529155261709405	3.0806808450403325	0	0	180	1.5	2.0	nitrogen_pyrimidine	desolvation;hydrophobic
Water	680	31.0	41.32366012135164	0.7501755630785116	0.5330156424667066	1.0073753406800208	0	0	180	1.5	2.0	nitrogen_pyrimidine	desolvation;electrostatic_repulsion;hbond_classic
other_ligand	131	4.0	5.035839621020674	0.7943064714180218	0.0	1.6858291450527745	0	0	180	2.0	2.5	nitrogen_pyrimidine	
metal	55	0.0	1.3640911402341922	0.0	0.0	0.0	-	0	180	2.0	2.5	nitrogen_pyrimidine	
C_ali_apol	690	34.0	49.27086636616658	0.6900629623055946	0.4980669254342764	0.9171113361614692	-	0	180	2.0	2.5	nitrogen_pyrimidine	desolvation;hydrophobic
C_ali_weak_pol	717	45.0	35.86243508542156	1.254794881965306	0.9118197710550392	1.5678699551824675	0	0	180	2.0	2.5	nitrogen_pyrimidine	desolvation;hbond_weak;hydrophobic
C_ali_don	716	69.0	25.17175438280488	2.7411676973590176	2.244680574182042	3.2685358892653475	+	0	180	2.0	2.5	nitrogen_pyrimidine	desolvation;hbond_weak;hydrophobic
C_pi_carbonyl	694	11.0	7.062164467621552	1.5575961237425926	0.6509176644924056	2.4816163097635253	0	0	180	2.0	2.5	nitrogen_pyrimidine	multipolar;desolvation;hydrophobic;pi
C_pi_phenyl	629	64.0	24.72439116012566	2.5885369465928934	2.0594159613991687	3.2895922347240965	+	0	180	2.0	2.5	nitrogen_pyrimidine	electrostatic_repulsion;hydrophobic;desolvation;pi
C_pi_don	223	2.0	2.782080447922403	0.7188864727091399	0.0	1.905860604595485	0	0	180	2.0	2.5	nitrogen_pyrimidine	desolvation;hydrophobic;hbond_weak;pi
C_pi_neg	436	4.0	3.2123668851960114	1.2451877830125029	0.2974755294719978	2.762185511685243	0	0	180	2.0	2.5	nitrogen_pyrimidine	electrostatic_repulsion;desolvation;pi
C_pi_pos	165	1.0	0.4392608597203439	2.276551570373585	0.0	7.109144592298595	0	0	180	2.0	2.5	nitrogen_pyrimidine	multipolar;desolvation;pi
O_ali_mix	392	2.0	6.029433366958509	0.3317061286322634	0.0	0.7951274354841623	-	0	180	2.0	2.5	nitrogen_pyrimidine	desolvation;electrostatic_repulsion;hbond_classic
O_pi_mix	193	2.0	2.1651667186963977	0.9237163968621128	0.0	2.362620602697121	0	0	180	2.0	2.5	nitrogen_pyrimidine	desolvation;electrostatic_repulsion;hbond_classic
O_pi_acc	715	9.0	29.547498868477565	0.3045943089823266	0.1051183563341547	0.5338060187477882	-	0	180	2.0	2.5	nitrogen_pyrimidine	electrostatic_repulsion;hydrophobic;desolvation;pi
O_pi_acc_neg	498	0.0	13.185975183523103	0.0	0.0	0.0	-	0	180	2.0	2.5	nitrogen_pyrimidine	electrostatic_repulsion;desolvation;pi
N_don_pos	303	0.0	3.4286923418844824	0.0	0.0	0.0	-	0	180	2.0	2.5	nitrogen_pyrimidine	multipolar;desolvation;hbond_classic
N_pi_don_pos	250	8.0	5.399682298815633	1.48156864742852	0.6305219099951483	2.601643623156125	0	0	180	2.0	2.5	nitrogen_pyrimidine	multipolar;desolvation;pi;hbond_classic
N_pi	14	0.0	0.0206596142610945	0.0			?	0	180	2.0	2.5	nitrogen_pyrimidine	electrostatic_repulsion;hydrophobic;desolvation;pi
N_pi_amide_don	705	15.0	21.151845509220305	0.7091579783646466	0.3722676147009535	1.0471476793371013	0	0	180	2.0	2.5	nitrogen_pyrimidine	pi;desolvation;electrostatic_repulsion;hydrophobic;hbond_classic
N_pi_arom_don	169	2.0	1.6611213171281258	1.2040059804047023	0.0	3.292809770418357	0	0	180	2.0	2.5	nitrogen_pyrimidine	pi;desolvation;electrostatic_repulsion;hydrophobic;hbond_classic
N_pi_arom_acc	80	0.0	0.3804114013400206	0.0	0.0	0.0	-	0	180	2.0	2.5	nitrogen_pyrimidine	electrostatic_repulsion;hydrophobic;desolvation;pi
S_mix	71	1.0	1.3216119475917285	0.7566517553221449	0.0	2.5740257376250986	0	0	180	2.0	2.5	nitrogen_pyrimidine	desolvation;hbond_weak
S_apol	300	7.0	5.688498356503653	1.2305532253510996	0.3917811108875412	2.153169883663006	0	0	180	2.0	2.5	nitrogen_pyrimidine	desolvation;hydrophobic
Water	680	12.0	47.09415265936546	0.2548087038914713	0.1272109230590669	0.4122977143628181	-	0	180	2.0	2.5	nitrogen_pyrimidine	desolvation;electrostatic_repulsion;hbond_classic
other_ligand	131	6.0	9.559476168445851	0.6276494542457194	0.1405943170987574	1.1079072448435967	0	0	180	2.5	3.0	nitrogen_pyrimidine	
metal	55	0.0	2.631418715490596	0.0	0.0	0.0	-	0	180	2.5	3.0	nitrogen_pyrimidine	
C_ali_apol	690	77.0	79.48311462348828	0.9687592184170084	0.8020471000362138	1.1668102827794702	0	0	180	2.5	3.0	nitrogen_pyrimidine	desolvation;hydrophobic
C_ali_weak_pol	717	126.0	59.67331445158899	2.111496590359828	1.8256653193723769	2.4392015971112664	+	0	180	2.5	3.0	nitrogen_pyrimidine	desolvation;hbond_weak;hydrophobic
C_ali_don	716	112.0	46.08122227731139	2.4304910864993365	1.9973202850917584	2.794546704542552	+	0	180	2.5	3.0	nitrogen_pyrimidine	desolvation;hbond_weak;hydrophobic
C_pi_carbonyl	694	21.0	12.784142819065789	1.6426599966234257	1.00319451864693	2.2906164639645974	+	0	180	2.5	3.0	nitrogen_pyrimidine	multipolar;desolvation;hydrophobic;pi
C_pi_phenyl	629	66.0	46.27636138832934	1.426214119259706	1.101928511627942	1.7524238501064258	+	0	180	2.5	3.0	nitrogen_pyrimidine	electrostatic_repulsion;hydrophobic;desolvation;pi
C_pi_don	223	2.0	4.920366423467103	0.4064737923706734	0.0	1.049411662663264	0	0	180	2.5	3.0	nitrogen_pyrimidine	desolvation;hydrophobic;hbond_weak;pi
C_pi_neg	436	0.0	5.544281147064702	0.0	0.0	0.0	-	0	180	2.5	3.0	nitrogen_pyrimidine	electrostatic_repulsion;desolvation;pi
C_pi_pos	165	4.0	0.893115415313992	4.478704466873101	1.0371529898181588	8.94638178852388	+	0	180	2.5	3.0	nitrogen_pyrimidine	multipolar;desolvation;pi
O_ali_mix	392	9.0	11.83452898341709	0.7604865400736336	0.3235617287416826	1.301979035871762	0	0	180	2.5	3.0	nitrogen_pyrimidine	desolvation;electrostatic_repulsion;hbond_classic
O_pi_mix	193	2.0	3.943724221571069	0.5071348521431999	0.0	1.2685548547658765	0	0	180	2.5	3.0	nitrogen_pyrimidine	desolvation;electrostatic_repulsion;hbond_classic
O_pi_acc	715	8.0	45.41600344296138	0.176149361315936	0.0721336604228147	0.3050616336043675	-	0	180	2.5	3.0	nitrogen_pyrimidine	electrostatic_repulsion;hydrophobic;desolvation;pi
O_pi_acc_neg	498	0.0	24.6623571657408	0.0	0.0	0.0	-	0	180	2.5	3.0	nitrogen_pyrimidine	electrostatic_repulsion;desolvation;pi
N_don_pos	303	2.0	7.1889857063605405	0.2782033629904809	0.0	0.7146240207890597	-	0	180	2.5	3.0	nitrogen_pyrimidine	multipolar;desolvation;hbond_classic
N_pi_don_pos	250	5.0	11.630741644464196	0.4298951995361203	0.0877840786314335	0.8939123848669579	-	0	180	2.5	3.0	nitrogen_pyrimidine	multipolar;desolvation;pi;hbond_classic
N_pi	14	1.0	0.0532902057382094	18.765174315756			?	0	180	2.5	3.0	nitrogen_pyrimidine	electrostatic_repulsion;hydrophobic;desolvation;pi
N_pi_amide_don	705	33.0	38.952964531868325	0.8471755717848364	0.5630393612758066	1.1585632136051618	0	0	180	2.5	3.0	nitrogen_pyrimidine	pi;desolvation;electrostatic_repulsion;hydrophobic;hbond_classic
N_pi_arom_don	169	2.0	2.522820315767029	0.7927635541463156	0.0	2.1458504589307514	0	0	180	2.5	3.0	nitrogen_pyrimidine	pi;desolvation;electrostatic_repulsion;hydrophobic;hbond_classic
N_pi_arom_acc	80	0.0	0.7738463187792862	0.0	0.0	0.0	-	0	180	2.5	3.0	nitrogen_pyrimidine	electrostatic_repulsion;hydrophobic;desolvation;pi
S_mix	71	4.0	2.155786864548177	1.8554709956628035	0.0	4.281315887510175	0	0	180	2.5	3.0	nitrogen_pyrimidine	desolvation;hbond_weak
S_apol	300	13.0	10.2754450451237	1.2651520146243458	0.6052321841721744	1.847478140879103	0	0	180	2.5	3.0	nitrogen_pyrimidine	desolvation;hydrophobic
Water	680	18.0	83.7426921240942	0.2149441287763555	0.1145270997427802	0.3161655013279363	-	0	180	2.5	3.0	nitrogen_pyrimidine	desolvation;electrostatic_repulsion;hbond_classic
other_ligand	131	11.0	14.47507570761196	0.7599269407769292	0.316514341468228	1.2239079981240144	0	0	180	3.0	3.5	nitrogen_pyrimidine	
metal	55	0.0	6.358819745040055	0.0	0.0	0.0	-	0	180	3.0	3.5	nitrogen_pyrimidine	
C_ali_apol	690	298.0	176.08080380129906	1.6924048139641754	1.5580995397660344	1.8442257634835435	+	0	180	3.0	3.5	nitrogen_pyrimidine	desolvation;hydrophobic
C_ali_weak_pol	717	305.0	133.2975101070335	2.288114757395656	2.0878155784421693	2.5203705281647486	+	0	180	3.0	3.5	nitrogen_pyrimidine	desolvation;hbond_weak;hydrophobic
C_ali_don	716	74.0	103.99451252447544	0.7115760072684977	0.5744655967710514	0.8628133050518159	-	0	180	3.0	3.5	nitrogen_pyrimidine	desolvation;hbond_weak;hydrophobic
C_pi_carbonyl	694	16.0	26.79499242739457	0.5971264982945835	0.3033130004121177	0.961905917143056	-	0	180	3.0	3.5	nitrogen_pyrimidine	multipolar;desolvation;hydrophobic;pi
